id_game,playtime_forever
10440,0.0
10460,23.883333333333333
10470,0.0
10480,3.816666666666667
10490,0.0
10500,164133.28333333333
10510,0.0
10520,0.0
10530,163.93333333333334
10540,5971.016666666666
10560,0.0
10590,107.86666666666666
10630,0.0
10650,50.21666666666666
10660,6.333333333333333
10680,24399.783333333333
10690,65.36666666666667
10700,9.816666666666666
11020,19565.9
11040,125.96666666666667
11050,60.15
11060,62.03333333333333
11120,27.71666666666667
11130,56.733333333333334
11140,143.83333333333334
11150,109.05
11170,832.9
11180,40.21666666666667
11190,294.3
11200,954.0166666666667
11230,132.83333333333331
11240,273.1333333333333
11250,120.75
11260,274.8333333333333
11280,665.5666666666667
11330,224.35
11340,157.9
11360,110.43333333333334
11370,69.75
11390,767.95
11420,482.23333333333335
11440,397.6
11450,6591.133333333333
11480,218.7
11500,409.65000000000003
11520,364.4333333333333
11550,65.21666666666667
11560,90.21666666666667
11590,325.8666666666667
11610,49367.916666666664
11900,146.81666666666666
11920,45.88333333333333
12100,5050.45
12110,13442.183333333332
12120,52993.73333333333
12130,135.01666666666665
12140,4695.983333333334
12150,3273.516666666667
12160,509.71666666666664
12170,249.6
12180,141.56666666666666
12190,0.0
12200,23189.9
12210,214630.48333333334
12220,68234.21666666666
12230,358.5
12240,842.3833333333333
12250,7062.783333333333
12260,1.9166666666666665
12300,0.0
12310,3.3166666666666664
12320,1224.3
12330,473.75
12340,129.15
12360,2677.116666666667
12370,701.8166666666667
12380,52.1
12390,14.483333333333333
12400,0.0
12420,27.25
12430,56.733333333333334
12440,31.066666666666666
12450,32.36666666666666
12460,148.58333333333334
12470,617.0
12480,1219.0166666666667
12500,2133.633333333333
12510,521.4833333333333
12520,409.98333333333335
12530,60.46666666666667
12540,8.466666666666667
12550,3.5166666666666666
12560,16.65
12570,0.8
12580,42.65
12590,124.53333333333333
12600,8.883333333333333
12630,17.266666666666666
12640,176.78333333333333
12650,0.0
12660,0.5
12670,0.016666666666666666
12690,86.48333333333333
12710,4972.583333333333
12750,12214.8
12770,251.86666666666667
12790,240.5
12800,2235.516666666667
12810,9489.766666666666
12830,3301.1666666666665
12840,7635.566666666667
12860,924.1333333333333
12900,28730.783333333333
13000,37.266666666666666
13140,11437.333333333334
13200,409.51666666666665
13210,10936.2
13230,5751.55
13240,3422.666666666667
13250,400.3
13500,664.1
13510,532.6166666666667
13520,5429.233333333334
13530,507.6
13540,374.78333333333336
13560,1310.4833333333333
13570,2221.65
13580,989.1666666666666
13600,1044.7166666666667
13620,90.13333333333333
13630,84.25
13640,276.98333333333335
13700,89.7
15000,83.43333333333334
15060,39.75
15080,62.13333333333333
15100,14542.783333333333
15120,6278.7
15130,835.5166666666667
15140,4.233333333333333
15150,33.150000000000006
15160,1016.6833333333334
15170,6022.766666666666
15190,925.3
15200,652.6833333333333
15210,1340.5
15220,37.78333333333333
15230,108.55000000000001
15240,239.41666666666669
15270,30.7
15280,3.4833333333333334
15290,5.666666666666667
15300,686.9333333333333
15310,385.16666666666663
15320,3213.4500000000003
15330,0.0
15350,0.0
15370,2367.483333333333
15380,343.51666666666665
15390,1221.8333333333333
15400,204.55
15500,568.5833333333334
15520,1769.2
15540,590.3
15560,515.5333333333333
15620,100427.33333333333
15700,4400.916666666667
15710,2533.0833333333335
15740,1047.2666666666667
15750,1736.0333333333333
15800,0.0
15900,5.766666666666667
15910,13.216666666666667
15920,92.75
15930,64.86666666666667
15940,0.45
15950,50.833333333333336
15960,83.4
15970,69.95
15980,8.600000000000001
15990,79.88333333333334
16000,22.85
16020,0.05
16030,38.983333333333334
16040,49.483333333333334
16060,0.45
16090,0.016666666666666666
16100,59.53333333333334
16110,229.61666666666667
16120,652.3666666666667
16130,409.8666666666667
16180,182.71666666666667
16200,54.1
16300,53.86666666666667
16450,8692.433333333332
16480,0.0
16500,0.3666666666666667
16600,1584.2833333333333
16620,126.35000000000001
16700,482.78333333333336
16710,55.833333333333336
16720,414.31666666666666
16730,785.7
16810,2025.5666666666666
17020,26810.033333333333
17080,50423.85
17100,907.0666666666667
17120,324.1166666666667
17140,256.5
17180,15.2
17300,15427.683333333332
17330,3041.7166666666667
17340,773.0
17390,56573.7
17400,43.25
17410,47558.5
17420,0.0
17430,8614.766666666666
17440,4634.066666666667
17450,42397.05
17460,47802.01666666667
17470,15479.5
17480,25973.216666666667
17570,10161.05
17580,1112.1499999999999
17600,18.766666666666666
17710,6118.583333333333
17800,71.21666666666667
17810,82.55
18000,1173.7833333333333
18020,804.4333333333333
18040,971.6833333333333
18050,536.4666666666667
18070,471.15
18100,11.35
18110,1031.2833333333333
18120,94.8
18300,385.4166666666667
18400,638.85
18420,134.13333333333333
18430,0.0
18450,25.083333333333332
18460,24.433333333333334
18470,37.11666666666667
18480,11.283333333333333
18490,53.53333333333333
18500,20574.616666666665
18600,358.08333333333337
18700,593.6
18820,752.3166666666666
19000,397.6333333333333
19020,31.416666666666668
19030,41.11666666666667
19080,1.7666666666666666
19090,100.53333333333333
19200,145.0
19320,7.6
19500,25.866666666666667
19680,6057.366666666667
19800,550.1
19810,0.2833333333333333
19830,863.3166666666667
19840,1.3499999999999999
19900,19531.266666666666
19930,975.5833333333334
19980,683.4
19990,3.833333333333333
20200,11.533333333333331
20400,0.0
20500,20046.0
20510,8415.15
20530,1933.7166666666667
20540,24529.15
20550,658.8333333333334
20570,54862.6
20700,158.6
20710,82.45
20820,904.7666666666667
20840,4134.583333333333
20900,41229.933333333334
20920,80573.08333333333
21000,2809.1
21010,128.61666666666667
21030,52.3
21070,0.0
21080,105.65
21090,5765.733333333334
21100,12048.25
21110,994.6833333333333
21120,1064.6166666666668
21130,3213.133333333333
21170,5715.8
21300,11.899999999999999
21400,17.633333333333333
21500,3.0833333333333335
21600,81.13333333333333
21610,99.6
21640,59.9
21660,6028.866666666667
21670,386.48333333333335
21680,252.85
21690,16947.85
21730,25.6
21750,5.133333333333333
21760,852.2166666666667
21780,398.81666666666666
21800,728.95
21900,950.1
21910,2294.5833333333335
21920,46.75
21950,16.95
21970,21124.216666666667
21980,1796.8666666666666
21990,5.75
22000,4251.233333333334
22100,23343.25
22120,1535.3333333333333
22130,2590.4833333333336
22140,323.0
22180,1551.1666666666667
22200,2171.5833333333335
22230,3808.35
22300,35381.48333333333
22310,165.71666666666667
22320,26545.816666666666
22330,85531.53333333334
22340,696.9166666666666
22350,15577.6
22370,95066.31666666667
22380,567138.4333333333
22450,576.2666666666667
22490,5023.166666666667
22500,256.2833333333333
22600,14000.083333333334
22610,723.9333333333333
22650,533.5
22670,155.73333333333335
23100,133.35
23120,343.5833333333333
23130,0.4
23140,34.55
23150,12.200000000000001
23200,139.48333333333332
23300,112.49999999999999
23310,9057.966666666667
23360,106.13333333333334
23380,411.76666666666665
23390,125.75
23400,768.7833333333333
23420,543.8333333333334
23440,1.2333333333333334
23450,1520.8833333333332
23460,93.78333333333333
23490,6327.8
23500,294.8833333333333
23510,19.383333333333333
23530,1263.1666666666667
23600,90.33333333333333
23700,508.26666666666665
24010,22462.483333333334
24120,8.466666666666667
24130,8.666666666666668
24140,55.916666666666664
24150,0.016666666666666666
24170,1145.8666666666666
24210,7.366666666666667
24220,4.15
24240,148275.21666666667
24400,1795.4333333333334
24410,58.9
24420,566.3833333333333
24460,128.13333333333333
24470,677.95
24480,798.9166666666666
24500,69.31666666666666
24600,70.11666666666666
24620,0.4166666666666667
24630,230.83333333333331
24640,49.46666666666666
24650,26.533333333333335
24660,535.7666666666667
24670,2207.5
24720,25241.766666666666
24740,35220.36666666667
24760,0.6833333333333333
24780,22528.666666666668
24790,9243.15
24800,13490.75
24810,5862.716666666666
24820,1.9333333333333333
24830,24.716666666666665
24840,2728.366666666667
24850,73.05
24860,16923.533333333333
24870,3307.05
24960,230436.11666666667
24980,72454.0
25000,5843.45
25010,318.4
25500,1535.7333333333333
25600,163.15
25620,225.01666666666668
25700,1229.3666666666666
25800,12802.333333333334
25830,897.8666666666667
25840,16.366666666666667
25850,727.5833333333334
25860,1228.6333333333332
25870,1.4166666666666665
25890,23982.683333333334
25900,4109.216666666666
25910,2974.1333333333337
25920,0.0
25930,450.81666666666666
25940,18.4
25980,2475.633333333333
25990,405.8833333333333
26000,404.95
26300,3.3
26500,1025.6166666666666
26800,5707.266666666666
26900,832.7666666666667
27000,291.81666666666666
27020,29.133333333333333
27050,23.950000000000003
27200,29.65
27220,485.8833333333333
27300,121.83333333333333
27330,18.78333333333333
27400,58.43333333333334
27600,0.26666666666666666
27800,5.5
27810,9.883333333333333
27900,53.93333333333333
27920,132.06666666666666
27940,256.73333333333335
28000,1552.5666666666666
28050,75028.7
29110,0.016666666666666666
29120,142.93333333333334
29130,49.96666666666666
29140,56.56666666666667
29150,56.93333333333333
29160,33.28333333333333
29180,1279.2166666666667
29500,863.9
29520,0.06666666666666667
29530,38.8
29550,0.0
29640,651.0666666666667
29650,1936.1666666666665
29680,161.03333333333333
29720,4876.866666666667
29800,1379.2833333333333
29900,164.01666666666668
31100,364.45
31110,158.03333333333333
31120,133.68333333333334
31130,185.01666666666668
31170,795.0833333333334
31180,495.56666666666666
31190,421.95
31200,459.43333333333334
31210,348.6
31220,942.15
31230,602.8166666666666
31240,540.4166666666666
31250,478.78333333333336
31260,363.3666666666667
31270,1007.1166666666667
31280,32366.666666666668
31290,1667.4666666666667
31300,0.5833333333333334
31410,1691.2166666666667
31500,27.216666666666665
31700,456.53333333333336
31800,13.083333333333334
31810,28.533333333333335
31820,36.699999999999996
31830,80.0
31840,23.3
31850,40.46666666666667
31860,28.916666666666668
31870,7.116666666666667
31880,18.85
31890,26.883333333333333
31900,14.166666666666666
31910,26.46666666666667
31920,42.73333333333334
31930,36.849999999999994
31980,19.55
32000,2.95
32110,28.183333333333334
32120,76.63333333333333
32130,5.433333333333334
32140,27.233333333333334
32150,315.48333333333335
32160,376.21666666666664
32200,267.35
32310,60.0
32330,490.1166666666667
32340,71.71666666666667
32350,1099.15
32360,2132.9666666666667
32370,47769.85
32380,1153.75
32390,412.4
32400,1132.65
32410,16.633333333333333
32420,849.4833333333333
32430,11678.266666666666
32440,10128.333333333334
32450,2264.0333333333333
32460,1125.6333333333334
32470,31794.61666666667
32500,6961.65
32510,5431.483333333334
32610,20.233333333333334
32620,25.666666666666668
32630,11.716666666666665
32640,15.183333333333334
32650,1.55
32660,22.433333333333334
32670,54.416666666666664
32680,149.61666666666667
32690,123.23333333333332
32700,1.8333333333333335
32710,0.43333333333333335
32720,41.449999999999996
32730,5.483333333333333
32740,2.2666666666666666
32750,8.283333333333333
32760,122.48333333333333
32770,19.933333333333334
32800,13676.7
32900,213.33333333333334
33100,77.7
33110,74.68333333333334
33120,423.48333333333335
33130,164.55
33180,281.9166666666667
33210,1218.0666666666666
33220,12913.716666666667
33230,52990.933333333334
33250,143.05
33260,184.76666666666665
33270,1.65
33280,413.51666666666665
33320,1083.7166666666667
33340,2270.9333333333334
33350,214.3
33390,4.133333333333334
33420,1314.6833333333334
33440,9086.033333333333
33460,8373.283333333333
33500,193.31666666666666
33510,35.28333333333333
33520,332.8833333333333
33530,538.6333333333333
33540,14.0
33550,0.2833333333333333
33570,478.8
33580,94.03333333333333
33600,228.28333333333333
33610,212.41666666666669
33620,184.65
33650,373.3
33660,6.15
33670,1224.3166666666666
33680,318.0833333333333
33700,0.0
33710,0.0
33720,0.0
33730,316.4666666666667
33740,29.566666666666666
33750,73.6
33760,0.0
33770,180.65
33780,0.9166666666666667
33790,6.066666666666666
33900,6909.05
33910,68240.18333333333
33930,665186.8333333334
33950,61.13333333333333
33980,69.85
33990,13.883333333333333
34000,10755.783333333333
34010,3884.8
34030,94389.58333333333
34180,2.3333333333333335
34190,694.5666666666667
34220,11567.216666666667
34270,4902.666666666667
34330,249826.8
34410,169.48333333333335
34420,26.950000000000003
34440,977.5333333333333
34450,38.28333333333333
34460,1154.0
34500,79.83333333333333
34600,1908.5
34630,30.266666666666666
34640,36.38333333333333
34650,66.33333333333334
34670,12.566666666666666
34800,36.833333333333336
34810,50.56666666666666
34820,228.35
34830,7961.666666666667
34860,25.433333333333334
34870,8478.483333333334
34900,5485.833333333333
34920,69.91666666666667
35000,1257.9
35010,2706.4333333333334
35030,1.6333333333333333
35070,46.166666666666664
35130,2082.9
35140,46731.61666666667
35300,8.083333333333334
35310,37.86666666666667
35320,188.01666666666668
35420,1982.2833333333333
35450,152571.03333333333
35460,958.7
35470,0.5833333333333334
35480,2461.1833333333334
35500,749.9
35510,240.93333333333334
35600,97.6
35700,9266.383333333333
35720,23372.55
35800,1245.3000000000002
36000,424.18333333333334
36100,11.333333333333334
36110,23.23333333333333
36120,38.833333333333336
36130,0.0
36140,0.0
36150,3.3333333333333335
36160,21.95
36170,58.96666666666667
36180,19.383333333333333
36190,9.1
36200,6.3
36210,121.53333333333333
36240,1.7166666666666666
36270,0.0
36280,0.0
36290,0.0
36300,14.666666666666666
36310,15.333333333333332
36320,0.0
36620,15526.683333333332
36630,6309.45
36700,118.01666666666667
36900,0.18333333333333332
36910,1.15
37000,318.5833333333333
37010,81.4
37030,423.25
37100,56.9
37200,67.06666666666666
37210,54.516666666666666
37220,31.833333333333332
37230,5.55
37240,46.166666666666664
37250,7.616666666666666
37260,7.833333333333334
37270,50.266666666666666
37280,39.65
37290,0.05
37300,6.216666666666666
37310,13.683333333333335
37320,6.083333333333333
37330,1.7
37340,0.36666666666666664
37350,1.8833333333333333
37360,3.583333333333333
37370,0.8
37380,0.0
37390,14.933333333333334
37400,208.23333333333335
37420,216.3
37500,41.099999999999994
37600,159.46666666666667
37700,576.45
37800,64.31666666666666
37900,98.01666666666667
37910,11.066666666666666
37920,2.95
37930,17.650000000000002
37940,3.1166666666666667
37950,0.8166666666666667
37960,186.1
37970,141.5
37980,128.08333333333331
37990,64.83333333333333
38000,13.483333333333333
38010,2.9
38020,11.65
38030,0.18333333333333332
38040,0.0
38050,24.0
38060,248.25000000000003
38070,6.216666666666667
38080,16.233333333333334
38090,2.7666666666666666
38100,4.95
38110,166.11666666666667
38120,37.15
38130,78.85
38140,65.06666666666666
38150,6.066666666666667
38160,1.8333333333333333
38170,125.65
38180,20.65
38190,2.433333333333333
38200,4.666666666666666
38210,13.8
38220,602.3
38230,73.76666666666667
38240,6.2
38400,5970.583333333333
38410,6303.133333333333
38420,1423.6333333333334
38430,157.70000000000002
38440,257.78333333333336
38450,5.366666666666667
38460,70.66666666666667
38480,31.333333333333332
38490,21.633333333333333
38530,11.433333333333334
38600,4777.75
38700,1238.1333333333334
38720,1641.5
38740,1323.9666666666667
38830,4158.35
38900,446.9166666666667
39000,6531.816666666667
39110,37.43333333333334
39120,122774.08333333333
39140,24988.466666666667
39150,12055.266666666666
39160,4821.883333333333
39190,1531.7166666666667
39200,1815.2166666666667
39210,125517.18333333333
39250,5.583333333333334
39260,49.16666666666667
39300,0.0
39310,0.45
39320,0.03333333333333333
39330,0.0
39350,0.0
39360,0.0
39370,0.11666666666666667
39380,0.0
39500,1076.6166666666666
39510,1318.5833333333333
39520,78.88333333333334
39530,1394.0
39540,1331.7666666666667
39550,1173.05
39560,209.38333333333335
39600,15.433333333333332
39610,0.03333333333333333
39620,8.683333333333334
39630,23.8
39640,37.63333333333333
39650,1456.5166666666667
39660,564.85
39670,361.05
39680,3794.85
39690,1722.0833333333333
39710,0.26666666666666666
39800,4756.916666666667
39900,0.6333333333333333
40000,2241.866666666667
40100,74045.53333333334
40200,8.066666666666666
40210,3.3833333333333333
40300,3244.3166666666666
40320,60.03333333333333
40330,163.25
40340,39.05
40350,77.76666666666667
40370,379.1333333333333
40380,340.1
40390,4684.316666666667
40400,3436.7
40420,127.33333333333333
40500,51.449999999999996
40700,2473.2833333333333
40720,104.88333333333334
40800,40425.816666666666
40920,4032.383333333333
40930,378.75
40950,3113.9333333333334
40960,598.8666666666667
40970,2935.55
40980,337.21666666666664
40990,751.8833333333333
41000,6987.433333333333
41050,972.55
41060,606.0333333333333
41070,24984.316666666666
41100,779.8333333333334
41210,2263.983333333333
41300,5332.266666666666
41400,2.65
41500,29174.45
41600,33.833333333333336
41660,1.4833333333333334
41680,0.0
41700,22996.85
41730,395.3833333333333
41740,303.1
41800,5062.833333333333
41900,790.35
42000,28.266666666666666
42120,2164.0333333333333
42140,429.0833333333333
42160,41105.05
42170,1407.9833333333333
42200,22.566666666666666
42210,46.6
42220,66.25
42230,36.5
42500,588.2333333333333
42640,2114.05
42650,5367.1
42660,0.08333333333333333
42670,209.05
42680,81084.85
42690,419358.15
42700,143600.48333333334
42710,394513.3333333333
42730,131.18333333333334
42800,16.216666666666665
42810,65.23333333333333
42820,2.05
42830,2.35
42850,2447.1833333333334
42870,23.383333333333336
42890,754.0333333333333
42910,115323.83333333333
42920,358.45
42930,31.73333333333333
42940,68.01666666666667
42950,73.61666666666666
42960,29883.45
42980,228.71666666666667
42990,1855.5666666666666
43000,1192.2333333333333
43100,392.24999999999994
43110,43031.21666666667
43160,32159.366666666665
43190,524.8833333333333
43500,111.16666666666666
43600,27.866666666666667
44000,9.333333333333334
44100,85.96666666666667
44200,279.25
44310,2391.7833333333333
44320,13601.65
44340,1951.5833333333333
44350,21826.733333333334
44360,1438.6166666666668
44600,36.516666666666666
44620,1231.45
44630,1232.6333333333334
44650,1231.2833333333333
44660,1231.1833333333334
44670,1231.1499999999999
44680,1231.5333333333333
44690,83.46666666666667
45000,2187.333333333333
45100,2694.7
45300,4102.333333333333
45400,829.3333333333334
45410,190.93333333333334
45450,640.7166666666667
45500,414.4666666666667
45700,4872.0
45710,92.7
45720,143.3
45730,26.35
45740,13712.266666666666
45750,2091.4666666666667
45760,57575.76666666666
45770,5348.016666666666
45900,14.816666666666666
46000,140.36666666666667
46200,9.9
46210,3.466666666666667
46220,2.533333333333333
46230,9.45
46250,109.91666666666667
46260,731.3333333333334
46270,88.75
46280,76.05000000000001
46290,148.2
46320,38.86666666666667
46330,338.0833333333333
46340,244.35
46350,15.133333333333333
46360,146.78333333333333
46370,262.8833333333333
46380,53.8
46400,218.28333333333333
46410,321.21666666666664
46420,210.61666666666667
46430,474.7333333333333
46440,107.0
46450,688.7333333333333
46460,114.35000000000001
46480,318.95
46490,135.53333333333333
46500,954.0166666666667
46510,463.8833333333333
46520,79.66666666666667
46540,572.4
46550,1268.45
46560,1342.3500000000001
46570,143.9
46600,55.333333333333336
46700,6.783333333333333
46710,5.766666666666667
46720,6.766666666666667
46730,33.21666666666667
46740,2931.5166666666664
46750,221.7
46760,9.7
46770,1047.05
46790,175.98333333333335
46830,12.45
46840,2.4166666666666665
46850,47.53333333333334
47000,565.4
47110,17.1
47120,0.0
47130,5.166666666666667
47400,5214.4
47410,95850.3
47500,33.45
47520,10.583333333333332
47540,2107.8166666666666
47570,8.483333333333334
47700,3467.0
47730,35.516666666666666
47780,10524.416666666666
47790,7102.066666666667
47800,837.8666666666667
47810,57892.75
47830,7149.316666666667
47850,53.05
47870,19949.95
47890,105259.18333333333
47900,9298.966666666667
47920,3181.35
48000,14160.433333333332
48110,1326.4166666666667
48120,2649.1
48150,9.866666666666667
48160,176.13333333333333
48180,1186.4833333333333
48190,37819.833333333336
48210,4553.083333333333
48220,25266.433333333334
48240,43901.76666666666
48700,648427.4833333333
48720,43935.53333333333
48800,2276.1
48900,91.33333333333333
48950,880.2833333333333
49000,17.7
49300,247.05
49320,15.866666666666667
49330,327.6
49400,3909.4
49470,15567.05
49520,1323700.3666666667
49540,8787.833333333334
49600,8179.633333333333
49700,35.6
49800,296.93333333333334
49810,49.53333333333334
49900,745.1
50000,161.26666666666665
50120,87.15
50130,46543.4
50300,18099.6
50310,2469.366666666667
50400,1.4666666666666666
50510,119.63333333333334
50620,27596.716666666667
50640,40.56666666666667
50650,33318.48333333333
50800,10.666666666666668
50820,406.66666666666663
50900,9.116666666666667
50910,0.05
50920,8.166666666666666
50930,3.3333333333333335
50940,3.933333333333333
50950,1.8166666666666667
50970,0.5166666666666667
50980,3.05
50990,1.2833333333333334
51000,15.433333333333334
51010,88.78333333333333
51020,0.7
51030,0.0
51040,6.966666666666667
51060,28.933333333333334
51100,25442.416666666668
55000,235.71666666666667
55020,19.15
55040,2859.5166666666664
55100,10916.933333333334
55110,10375.35
55130,20.616666666666667
